id,key,value,type
278925334,name,三鷹市新川,regular
278925586,name,ENEOS,regular
278925586,brand,ENEOS,regular
278925586,amenity,fuel,regular
278925586,en,ENEOS,name
278925586,ja,エネオス,name
278925586,ja_rm,Eneosu,name
278925801,name,JOMO,regular
278925801,amenity,fuel,regular
278926013,highway,traffic_signals,regular
278926013,name,社会教育会館前,regular
278926013,en,Shakaikyoikukaikan,name
278926013,ja,社会教育会館前,name
278926015,highway,traffic_signals,regular
278926015,name,南浦,regular
278926015,ja,南浦,name
278926472,highway,traffic_signals,regular
278926472,name,三鷹市狐久保,regular
278926472,en,Kitsunekubo,name
278926472,ja,三鷹市狐久保,name
278926475,highway,traffic_signals,regular
278926475,name,下連雀七丁目,regular
278926475,en,Shimorenjaku 7,name
278926475,ja,下連雀七丁目,name
278926475,source,Bing 2010,regular
278926477,highway,traffic_signals,regular
278926477,name,三鷹市八幡前,regular
278926477,en,Hachiman,name
278926477,ja,三鷹市八幡前,name
278926477,ja-Latn,Hachiman,name
278927234,highway,traffic_signals,regular
278927240,highway,traffic_signals,regular
278927240,name,三鷹市役所前,regular
278927240,ja,三鷹市役所前,name
279076841,amenity,parking,regular
279076841,created_by,Potlatch 0.9c,regular
279077016,name,松原,regular
279077016,source,Bing 2010,regular
279077016,highway,traffic_signals,regular
279077016,en,Matsubara,name
279077016,ja,松原,name
279077016,ja_rm,Matsubara,name
279077025,name,大原,regular
279077025,highway,traffic_signals,regular
279077025,en,Ohara,name
279077025,ja,大原,name
279077025,ja_kana,おおはら,name
279077026,name,大原,regular
279077026,highway,traffic_signals,regular
279077026,en,Ohara,name
279077026,ja,大原,name
279077026,ja_kana,おおはら,name
279077048,name,大原二丁目,regular
279077048,highway,traffic_signals,regular
279077048,ja,大原二丁目,name
279077049,name,羽根木,regular
279077049,highway,traffic_signals,regular
279077049,en,Hanegi,name
279077049,ja,羽根木,name
279077051,name,新代田駅 (Shindaita Eki),regular
279077051,highway,traffic_signals,regular
279077051,en,Shindaita Station,name
279077051,ja,新代田駅,name
279077051,ja_rm,Shindaita Eki,name
279077052,highway,traffic_signals,regular
279159406,highway,traffic_signals,regular
281365074,name,成城学園前,regular
281365074,en,Seijogakuen-mae,name
281365074,ja,成城学園前,name
281365074,ja_kana,せいじょうがくえんまえ,name
281365074,ja_rm,Seijō gakuen mae,name
281365074,ru,Сэйдзёгакуэн-маэ,name
281365074,operator,小田急電鉄,regular
281365074,public_transport,station,regular
281365074,railway,station,regular
281365074,ref,OH14,regular
281365074,source,KSJ2,regular
281365074,wheelchair,yes,toilets
281365074,wheelchair,yes,regular
281365074,wikidata,Q4448389,regular
281365074,wikipedia,ja:成城学園前駅,regular
281365078,source,KSJ2,regular
281365147,source,KSJ2,regular
281365147,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281365148,source,KSJ2,regular
281365148,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281365149,source,KSJ2,regular
281365149,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281365176,source,KSJ2,regular
281365176,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281365287,name,喜多見,regular
281365287,en,Kitami,name
281365287,ja,喜多見,name
281365287,ja_kana,きたみ,name
281365287,ja_rm,Kitami,name
281365287,ru,Китами,name
281365287,operator,小田急電鉄,regular
281365287,public_transport,station,regular
281365287,railway,station,regular
281365287,ref,OH15,regular
281365287,source,KSJ2,regular
281365287,wikidata,Q4222438,regular
281365287,wikipedia,ja:喜多見駅,regular
281365288,source,KSJ2,regular
281365289,source,KSJ2,regular
281365290,source,KSJ2,regular
281365290,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281365291,source,KSJ2,regular
281365291,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281365292,source,KSJ2,regular
281365292,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281365549,source,KSJ2,regular
281365549,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281365551,source,KSJ2,regular
281365551,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281365552,source,KSJ2,regular
281365552,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281365558,source,KSJ2,regular
281365558,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281365559,source,KSJ2,regular
281365559,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281365560,source,KSJ2,regular
281365560,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281366080,source,KSJ2,regular
281366080,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281366081,source,KSJ2,regular
281366081,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281366084,source,KSJ2,regular
281366084,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281366087,source,KSJ2,regular
281366087,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281366088,source,KSJ2,regular
281366088,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281366089,source,KSJ2,regular
281366089,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281366090,name,参宮橋3号,regular
281366090,source,KSJ2,regular
281366090,railway,level_crossing,regular
281366090,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281366091,source,KSJ2,regular
281366091,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281366105,source,KSJ2,regular
281366105,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281366377,railway,buffer_stop,regular
281366380,source,KSJ2,regular
281366380,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281366382,source,KSJ2,regular
281366382,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281366410,name,梅ヶ丘,regular
281366410,en,Umegaoka,name
281366410,ja,梅ヶ丘,name
281366410,ja_kana,うめがおか,name
281366410,ja_rm,Umegaoka,name
281366410,ru,Умэгаока,name
281366410,operator,小田急電鉄,regular
281366410,public_transport,station,regular
281366410,railway,station,regular
281366410,ref,OH09,regular
281366410,source,KSJ2,regular
281366410,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281366410,wikidata,Q4475573,regular
281366410,wikipedia,ja:梅ヶ丘駅,regular
281366425,source,KSJ2,regular
281366427,source,KSJ2,regular
281366428,name,祖師ヶ谷大蔵,regular
281366428,en,Soshigaya-Okura,name
281366428,ja,祖師ヶ谷大蔵,name
281366428,ja_kana,そしがやおおくら,name
281366428,ja_rm,Soshigaya Ōkura,name
281366428,ru,Сосигая-Окура,name
281366428,operator,小田急電鉄,regular
281366428,public_transport,station,regular
281366428,railway,station,regular
281366428,ref,OH13,regular
281366428,source,KSJ2,regular
281366428,wikidata,Q4429457,regular
281366428,wikipedia,ja:祖師ヶ谷大蔵駅,regular
281366429,source,KSJ2,regular
281366447,source,KSJ2,regular
281366450,source,KSJ2,regular
281366450,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281366568,name,代々木八幡,regular
281366568,en,Yoyogi-Hachiman,name
281366568,ja,代々木八幡,name
281366568,ja_kana,よよぎはちまん,name
281366568,ja_rm,Yoyogi hachiman,name
281366568,ru,Ёёги Хатиман,name
281366568,zh,代代木八幡站,name
281366568,note,"National-Land Numerical Information (Railway) 2007, MLIT Japan",regular
281366568,operator,小田急電鉄,regular
281366568,public_transport,station,regular
281366568,railway,station,regular
281366568,ref,OH04,regular
281366568,source,KSJ2,regular
281366568,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281366568,wikidata,Q1083866,regular
281366568,wikipedia,ja:代々木八幡駅,regular
281366584,name,経堂,regular
281366584,en,Kyodo,name
281366584,ja,経堂,name
281366584,ja_kana,きょうどう,name
281366584,ja_rm,Kyōdō,name
281366584,ru,Кёдо,name
281366584,operator,小田急電鉄,regular
281366584,public_transport,station,regular
281366584,railway,station,regular
281366584,ref,OH11,regular
281366584,source,KSJ2,regular
281366584,wikidata,Q4251372,regular
281366584,wikipedia,ja:経堂駅,regular
281366585,source,KSJ2,regular
281366586,name,千歳船橋,regular
281366586,en,Chitose-Funabashi,name
281366586,ja,千歳船橋,name
281366586,ja_kana,ちとせふなばし,name
281366586,ja_rm,Chitose Funabashi,name
281366586,ru,Титосэ-Фунабаси,name
281366586,operator,小田急電鉄,regular
281366586,public_transport,station,regular
281366586,railway,station,regular
281366586,ref,OH12,regular
281366586,source,KSJ2,regular
281366586,wikidata,Q4458343,regular
281366586,wikipedia,ja:千歳船橋駅,regular
281366589,source,KSJ2,regular
281366591,source,KSJ2,regular
281366592,source,KSJ2,regular
281366599,source,KSJ2,regular
281366600,source,KSJ2,regular
281366601,source,KSJ2,regular
281366602,source,KSJ2,regular
281366603,source,KSJ2,regular
281366604,source,KSJ2,regular
281366605,source,KSJ2,regular
281366652,source,KSJ2,regular
281366653,source,KSJ2,regular
281366655,source,KSJ2,regular
281366963,ref,OH05;C01,regular
281366963,name,代々木上原,regular
281366963,colour,green,regular
281366963,source,KSJ2,regular
281366963,subway,yes,regular
281366963,ar,يويوغي-أويهارا,name
281366963,en,Yoyogi-Uehara,name
281366963,ja,代々木上原,name
281366963,ko,요요기우에하라 역,name
281366963,ru,Ёёги Уэхара,name
281366963,zh,代代木上原站,name
281366963,network,小田急線;千代田線,regular
281366963,railway,station,regular
281366963,station,subway,regular
281366963,operator,小田急電鉄;東京メトロ,regular
281366963,wikidata,Q1131825,regular
281366963,transport,subway,regular
281366963,wikipedia,ja:代々木上原駅,regular
281366963,ja_rm,Yoyogi Uehara,name
281366963,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281366963,wheelchair,yes,regular
281366963,ja_kana,よよぎうえはら,name
281366963,public_transport,station,regular
281366965,source,KSJ2,regular
281366965,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281366966,source,KSJ2,regular
281366966,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281366969,source,KSJ2,regular
281366969,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281366970,source,KSJ2,regular
281366970,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281366971,name,豪徳寺,regular
281366971,en,Gotokuji,name
281366971,ja,豪徳寺,name
281366971,ja_kana,ごうとくじ,name
281366971,ja_rm,Gōtokuji,name
281366971,ru,Готокудзи,name
281366971,operator,小田急電鉄,regular
281366971,public_transport,station,regular
281366971,railway,station,regular
281366971,ref,OH10,regular
281366971,source,KSJ2,regular
281366971,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281366971,wikidata,Q4147064,regular
281366971,wikipedia,en:Gōtokuji Station,regular
281366972,source,KSJ2,regular
281366972,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281366974,source,KSJ2,regular
281366974,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281366975,source,KSJ2,regular
281366975,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281367151,source,KSJ2,regular
281367152,source,KSJ2,regular
281367153,source,KSJ2,regular
281367154,source,KSJ2,regular
281367155,source,KSJ2,regular
281367156,source,KSJ2,regular
281367156,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281367157,source,KSJ2,regular
281367157,source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-N02-v1_1.html,regular
281367158,source,KSJ2,regular
281367159,source,KSJ2,regular
281367161,source,KSJ2,regular
281367162,source,KSJ2,regular
281367166,source,KSJ2,regular
281367167,source,KSJ2,regular
281367168,source,KSJ2,regular
281367169,source,KSJ2,regular
281367170,source,KSJ2,regular
281367172,source,KSJ2,regular
281367173,source,KSJ2,regular
